country,date,acum_confirmed,acum_deaths,acum_recovered
Iceland,2020-01-24,0,0,0
Iceland,2020-01-25,0,0,0
Iceland,2020-01-26,0,0,0
Iceland,2020-01-27,0,0,0
Iceland,2020-01-28,0,0,0
Iceland,2020-01-29,0,0,0
Iceland,2020-01-30,0,0,0
Iceland,2020-01-31,0,0,0
Iceland,2020-02-01,0,0,0
Iceland,2020-02-02,0,0,0
Iceland,2020-02-03,0,0,0
Iceland,2020-02-04,0,0,0
Iceland,2020-02-05,0,0,0
Iceland,2020-02-06,0,0,0
Iceland,2020-02-07,0,0,0
Iceland,2020-02-08,0,0,0
Iceland,2020-02-09,0,0,0
Iceland,2020-02-10,0,0,0
Iceland,2020-02-11,0,0,0
Iceland,2020-02-12,0,0,0
Iceland,2020-02-13,0,0,0
Iceland,2020-02-14,0,0,0
Iceland,2020-02-15,0,0,0
Iceland,2020-02-16,0,0,0
Iceland,2020-02-17,0,0,0
Iceland,2020-02-18,0,0,0
Iceland,2020-02-19,0,0,0
Iceland,2020-02-20,0,0,0
Iceland,2020-02-21,0,0,0
Iceland,2020-02-22,0,0,0
Iceland,2020-02-23,0,0,0
Iceland,2020-02-24,0,0,0
Iceland,2020-02-25,0,0,0
Iceland,2020-02-26,0,0,0
Iceland,2020-02-27,0,0,0
Iceland,2020-02-28,1,0,0
Iceland,2020-02-29,1,0,0
India,2020-01-22,0,0,0
India,2020-01-23,0,0,0
India,2020-01-24,0,0,0
India,2020-01-25,0,0,0
India,2020-01-26,0,0,0
India,2020-01-27,0,0,0
India,2020-01-28,0,0,0
India,2020-01-29,0,0,0
India,2020-01-30,1,0,0
India,2020-01-31,1,0,0
India,2020-02-01,1,0,0
India,2020-02-02,2,0,0
India,2020-02-03,3,0,0
India,2020-02-04,3,0,0
India,2020-02-05,3,0,0
India,2020-02-06,3,0,0
India,2020-02-07,3,0,0
India,2020-02-08,3,0,0
India,2020-02-09,3,0,0
India,2020-02-10,3,0,0
India,2020-02-11,3,0,0
India,2020-02-12,3,0,0
India,2020-02-13,3,0,0
India,2020-02-14,3,0,0
India,2020-02-15,3,0,0
India,2020-02-16,3,0,3
India,2020-02-17,3,0,3
India,2020-02-18,3,0,3
India,2020-02-19,3,0,3
India,2020-02-20,3,0,3
India,2020-02-21,3,0,3
India,2020-02-22,3,0,3
India,2020-02-23,3,0,3
India,2020-02-24,3,0,3
India,2020-02-25,3,0,3
India,2020-02-26,3,0,3
India,2020-02-27,3,0,3
India,2020-02-28,3,0,3
India,2020-02-29,3,0,3
Iran,2020-01-22,0,0,0
Iran,2020-01-23,0,0,0
Iran,2020-01-24,0,0,0
Iran,2020-01-25,0,0,0
Iran,2020-01-26,0,0,0
Iran,2020-01-27,0,0,0
Iran,2020-01-28,0,0,0
Iran,2020-01-29,0,0,0
Iran,2020-01-30,0,0,0
Iran,2020-01-31,0,0,0
Iran,2020-02-01,0,0,0
Iran,2020-02-02,0,0,0
Iran,2020-02-03,0,0,0
Iran,2020-02-04,0,0,0
Iran,2020-02-05,0,0,0
Iran,2020-02-06,0,0,0
Iran,2020-02-07,0,0,0
Iran,2020-02-08,0,0,0
Iran,2020-02-09,0,0,0
Iran,2020-02-10,0,0,0
Iran,2020-02-11,0,0,0
Iran,2020-02-12,0,0,0
Iran,2020-02-13,0,0,0
Iran,2020-02-14,0,0,0
Iran,2020-02-15,0,0,0
Iran,2020-02-16,0,0,0
Iran,2020-02-17,0,0,0
Iran,2020-02-18,0,0,0
Iran,2020-02-19,2,2,0
Iran,2020-02-20,5,2,0
Iran,2020-02-21,18,4,0
Iran,2020-02-22,28,5,0
Iran,2020-02-23,43,8,0
Iran,2020-02-24,61,12,0
Iran,2020-02-25,95,16,0
Iran,2020-02-26,139,19,49
Iran,2020-02-27,245,26,49
Iran,2020-02-28,388,34,73
Iran,2020-02-29,593,43,123
Iraq,2020-01-22,0,0,0
Iraq,2020-01-23,0,0,0
Iraq,2020-01-24,0,0,0
Iraq,2020-01-25,0,0,0
Iraq,2020-01-26,0,0,0
Iraq,2020-01-27,0,0,0
Iraq,2020-01-28,0,0,0
Iraq,2020-01-29,0,0,0
Iraq,2020-01-30,0,0,0
Iraq,2020-01-31,0,0,0
Iraq,2020-02-01,0,0,0
Iraq,2020-02-02,0,0,0
Iraq,2020-02-03,0,0,0
Iraq,2020-02-04,0,0,0
Iraq,2020-02-05,0,0,0
Iraq,2020-02-06,0,0,0
Iraq,2020-02-07,0,0,0
Iraq,2020-02-08,0,0,0
Iraq,2020-02-09,0,0,0
Iraq,2020-02-10,0,0,0
Iraq,2020-02-11,0,0,0
Iraq,2020-02-12,0,0,0
Iraq,2020-02-13,0,0,0
Iraq,2020-02-14,0,0,0
Iraq,2020-02-15,0,0,0
Iraq,2020-02-16,0,0,0
Iraq,2020-02-17,0,0,0
Iraq,2020-02-18,0,0,0
Iraq,2020-02-19,0,0,0
Iraq,2020-02-20,0,0,0
Iraq,2020-02-21,0,0,0
Iraq,2020-02-22,0,0,0
Iraq,2020-02-23,0,0,0
Iraq,2020-02-24,1,0,0
Iraq,2020-02-25,1,0,0
Iraq,2020-02-26,5,0,0
Iraq,2020-02-27,7,0,0
Iraq,2020-02-28,7,0,0
Iraq,2020-02-29,13,0,0
Ireland,2020-01-22,0,0,0
Ireland,2020-01-23,0,0,0
Ireland,2020-01-24,0,0,0
Ireland,2020-01-25,0,0,0
Ireland,2020-01-26,0,0,0
Ireland,2020-01-27,0,0,0
Ireland,2020-01-28,0,0,0
Ireland,2020-01-29,0,0,0
Ireland,2020-01-30,0,0,0
Ireland,2020-01-31,0,0,0
Ireland,2020-02-01,0,0,0
Ireland,2020-02-02,0,0,0
Ireland,2020-02-03,0,0,0
Ireland,2020-02-04,0,0,0
Ireland,2020-02-05,0,0,0
Ireland,2020-02-06,0,0,0
Ireland,2020-02-07,0,0,0
Ireland,2020-02-08,0,0,0
Ireland,2020-02-09,0,0,0
Ireland,2020-02-10,0,0,0
Ireland,2020-02-11,0,0,0
Ireland,2020-02-12,0,0,0
Ireland,2020-02-13,0,0,0
Ireland,2020-02-14,0,0,0
Ireland,2020-02-15,0,0,0
Ireland,2020-02-16,0,0,0
Ireland,2020-02-17,0,0,0
Ireland,2020-02-18,0,0,0
Ireland,2020-02-19,0,0,0
Ireland,2020-02-20,0,0,0
Ireland,2020-02-21,0,0,0
Ireland,2020-02-22,0,0,0
Ireland,2020-02-23,0,0,0
Ireland,2020-02-24,0,0,0
Ireland,2020-02-25,0,0,0
Ireland,2020-02-26,0,0,0
Ireland,2020-02-27,0,0,0
Ireland,2020-02-28,0,0,0
Ireland,2020-02-29,1,0,0
Israel,2020-01-22,0,0,0
Israel,2020-01-23,0,0,0
Israel,2020-01-24,0,0,0
Israel,2020-01-25,0,0,0
Israel,2020-01-26,0,0,0
Israel,2020-01-27,0,0,0
Israel,2020-01-28,0,0,0
Israel,2020-01-29,0,0,0
Israel,2020-01-30,0,0,0
Israel,2020-01-31,0,0,0
Israel,2020-02-01,0,0,0
Israel,2020-02-02,0,0,0
Israel,2020-02-03,0,0,0
Israel,2020-02-04,0,0,0
Israel,2020-02-05,0,0,0
Israel,2020-02-06,0,0,0
Israel,2020-02-07,0,0,0
Israel,2020-02-08,0,0,0
Israel,2020-02-09,0,0,0
Israel,2020-02-10,0,0,0
Israel,2020-02-11,0,0,0
Israel,2020-02-12,0,0,0
Israel,2020-02-13,0,0,0
Israel,2020-02-14,0,0,0
Israel,2020-02-15,0,0,0
Israel,2020-02-16,0,0,0
Israel,2020-02-17,0,0,0
Israel,2020-02-18,0,0,0
Israel,2020-02-19,0,0,0
Israel,2020-02-20,0,0,0
Israel,2020-02-21,1,0,0
Israel,2020-02-22,1,0,0
Israel,2020-02-23,1,0,0
Israel,2020-02-24,1,0,0
Israel,2020-02-25,1,0,0
Israel,2020-02-26,2,0,0
Israel,2020-02-27,3,0,1
Israel,2020-02-28,4,0,1
Israel,2020-02-29,7,0,1
Italy,2020-01-22,0,0,0
Italy,2020-01-23,0,0,0
Italy,2020-01-24,0,0,0
Italy,2020-01-25,0,0,0
Italy,2020-01-26,0,0,0
Italy,2020-01-27,0,0,0
Italy,2020-01-28,0,0,0
Italy,2020-01-29,0,0,0
Italy,2020-01-30,0,0,0
Italy,2020-01-31,2,0,0
Italy,2020-02-01,2,0,0
Italy,2020-02-02,2,0,0
Italy,2020-02-03,2,0,0
Italy,2020-02-04,2,0,0
Italy,2020-02-05,2,0,0
Italy,2020-02-06,2,0,0
Italy,2020-02-07,3,0,0
Italy,2020-02-08,3,0,0
Italy,2020-02-09,3,0,0
Italy,2020-02-10,3,0,0
Italy,2020-02-11,3,0,0
Italy,2020-02-12,3,0,0
Italy,2020-02-13,3,0,0
Italy,2020-02-14,3,0,0
Italy,2020-02-15,3,0,0
Italy,2020-02-16,3,0,0
Italy,2020-02-17,3,0,0
Italy,2020-02-18,3,0,0
Italy,2020-02-19,3,0,0
Italy,2020-02-20,3,0,0
Italy,2020-02-21,20,1,0
Italy,2020-02-22,62,2,1
Italy,2020-02-23,155,3,2
Italy,2020-02-24,229,7,1
Italy,2020-02-25,322,10,1
Italy,2020-02-26,453,12,3
Italy,2020-02-27,655,17,45
Italy,2020-02-28,888,21,46
Italy,2020-02-29,1128,29,46
Japan,2020-01-22,2,0,0
Japan,2020-01-23,1,0,0
Japan,2020-01-24,2,0,0
Japan,2020-01-25,2,0,0
Japan,2020-01-26,4,0,1
Japan,2020-01-27,4,0,1
Japan,2020-01-28,7,0,1
Japan,2020-01-29,7,0,1
Japan,2020-01-30,11,0,1
Japan,2020-01-31,15,0,1
Japan,2020-02-01,20,0,1
Japan,2020-02-02,20,0,1
Japan,2020-02-03,20,0,1
Japan,2020-02-04,22,0,1
Japan,2020-02-05,22,0,1
Japan,2020-02-06,45,0,1
Japan,2020-02-07,25,0,1
Japan,2020-02-08,25,0,1
Japan,2020-02-09,26,0,1
Japan,2020-02-10,26,0,4
Japan,2020-02-11,26,0,9
Japan,2020-02-12,28,0,9
Japan,2020-02-13,28,1,9
Japan,2020-02-14,29,1,9
Japan,2020-02-15,43,1,12
Japan,2020-02-16,59,1,12
Japan,2020-02-17,66,1,12
Japan,2020-02-18,74,1,13
Japan,2020-02-19,84,1,18
Japan,2020-02-20,94,1,18
Japan,2020-02-21,105,1,22
Japan,2020-02-22,122,1,22
Japan,2020-02-23,147,1,22
Japan,2020-02-24,159,1,22
Japan,2020-02-25,170,1,22
Japan,2020-02-26,189,2,22
Japan,2020-02-27,214,4,22
Japan,2020-02-28,228,4,22
Japan,2020-02-29,241,5,32
Kuwait,2020-01-22,0,0,0
Kuwait,2020-01-23,0,0,0
Kuwait,2020-01-24,0,0,0
Kuwait,2020-01-25,0,0,0
Kuwait,2020-01-26,0,0,0
Kuwait,2020-01-27,0,0,0
Kuwait,2020-01-28,0,0,0
Kuwait,2020-01-29,0,0,0
Kuwait,2020-01-30,0,0,0
Kuwait,2020-01-31,0,0,0
Kuwait,2020-02-01,0,0,0
Kuwait,2020-02-02,0,0,0
Kuwait,2020-02-03,0,0,0
Kuwait,2020-02-04,0,0,0
Kuwait,2020-02-05,0,0,0
Kuwait,2020-02-06,0,0,0
Kuwait,2020-02-07,0,0,0
Kuwait,2020-02-08,0,0,0
Kuwait,2020-02-09,0,0,0
Kuwait,2020-02-10,0,0,0
Kuwait,2020-02-11,0,0,0
Kuwait,2020-02-12,0,0,0
Kuwait,2020-02-13,0,0,0
Kuwait,2020-02-14,0,0,0
Kuwait,2020-02-15,0,0,0
Kuwait,2020-02-16,0,0,0
Kuwait,2020-02-17,0,0,0
Kuwait,2020-02-18,0,0,0
Kuwait,2020-02-19,0,0,0
Kuwait,2020-02-20,0,0,0
Kuwait,2020-02-21,0,0,0
Kuwait,2020-02-22,0,0,0
Kuwait,2020-02-23,0,0,0
Kuwait,2020-02-24,1,0,0
Kuwait,2020-02-25,11,0,0
Kuwait,2020-02-26,26,0,0
Kuwait,2020-02-27,43,0,0
Kuwait,2020-02-28,45,0,0
Kuwait,2020-02-29,45,0,0
Lebanon,2020-01-22,0,0,0
Lebanon,2020-01-23,0,0,0
Lebanon,2020-01-24,0,0,0
Lebanon,2020-01-25,0,0,0
Lebanon,2020-01-26,0,0,0
Lebanon,2020-01-27,0,0,0
Lebanon,2020-01-28,0,0,0
Lebanon,2020-01-29,0,0,0
Lebanon,2020-01-30,0,0,0
Lebanon,2020-01-31,0,0,0
Lebanon,2020-02-01,0,0,0
Lebanon,2020-02-02,0,0,0
Lebanon,2020-02-03,0,0,0
Lebanon,2020-02-04,0,0,0
Lebanon,2020-02-05,0,0,0
Lebanon,2020-02-06,0,0,0
Lebanon,2020-02-07,0,0,0
Lebanon,2020-02-08,0,0,0
Lebanon,2020-02-09,0,0,0
Lebanon,2020-02-10,0,0,0
Lebanon,2020-02-11,0,0,0
Lebanon,2020-02-12,0,0,0
Lebanon,2020-02-13,0,0,0
Lebanon,2020-02-14,0,0,0
Lebanon,2020-02-15,0,0,0
Lebanon,2020-02-16,0,0,0
Lebanon,2020-02-17,0,0,0
Lebanon,2020-02-18,0,0,0
Lebanon,2020-02-19,0,0,0
Lebanon,2020-02-20,0,0,0
Lebanon,2020-02-21,1,0,0
Lebanon,2020-02-22,1,0,0
Lebanon,2020-02-23,1,0,0
Lebanon,2020-02-24,1,0,0
Lebanon,2020-02-25,1,0,0
Lebanon,2020-02-26,2,0,0
Lebanon,2020-02-27,2,0,0
Lebanon,2020-02-28,2,0,0
Lebanon,2020-02-29,4,0,0
Lithuania,2020-01-22,0,0,0
Lithuania,2020-01-23,0,0,0
Lithuania,2020-01-24,0,0,0
Lithuania,2020-01-25,0,0,0
Lithuania,2020-01-26,0,0,0
Lithuania,2020-01-27,0,0,0
Lithuania,2020-01-28,0,0,0
Lithuania,2020-01-29,0,0,0
Lithuania,2020-01-30,0,0,0
Lithuania,2020-01-31,0,0,0
Lithuania,2020-02-01,0,0,0
Lithuania,2020-02-02,0,0,0
Lithuania,2020-02-03,0,0,0
Lithuania,2020-02-04,0,0,0
Lithuania,2020-02-05,0,0,0
Lithuania,2020-02-06,0,0,0
Lithuania,2020-02-07,0,0,0
Lithuania,2020-02-08,0,0,0
Lithuania,2020-02-09,0,0,0
Lithuania,2020-02-10,0,0,0
Lithuania,2020-02-11,0,0,0
Lithuania,2020-02-12,0,0,0
Lithuania,2020-02-13,0,0,0
Lithuania,2020-02-14,0,0,0
Lithuania,2020-02-15,0,0,0
Lithuania,2020-02-16,0,0,0
Lithuania,2020-02-17,0,0,0
Lithuania,2020-02-18,0,0,0
Lithuania,2020-02-19,0,0,0
Lithuania,2020-02-20,0,0,0
Lithuania,2020-02-21,0,0,0
Lithuania,2020-02-22,0,0,0
Lithuania,2020-02-23,0,0,0
Lithuania,2020-02-24,0,0,0
Lithuania,2020-02-25,0,0,0
Lithuania,2020-02-26,0,0,0
Lithuania,2020-02-27,0,0,0
Lithuania,2020-02-28,1,0,0
Lithuania,2020-02-29,1,0,0
Luxembourg,2020-01-22,0,0,0
Luxembourg,2020-01-23,0,0,0
Luxembourg,2020-01-24,0,0,0
Luxembourg,2020-01-25,0,0,0
Luxembourg,2020-01-26,0,0,0
Luxembourg,2020-01-27,0,0,0
Luxembourg,2020-01-28,0,0,0
Luxembourg,2020-01-29,0,0,0
Luxembourg,2020-01-30,0,0,0
Luxembourg,2020-01-31,0,0,0
Luxembourg,2020-02-01,0,0,0
Luxembourg,2020-02-02,0,0,0
Luxembourg,2020-02-03,0,0,0
Luxembourg,2020-02-04,0,0,0
Luxembourg,2020-02-05,0,0,0
Luxembourg,2020-02-06,0,0,0
Luxembourg,2020-02-07,0,0,0
Luxembourg,2020-02-08,0,0,0
Luxembourg,2020-02-09,0,0,0
Luxembourg,2020-02-10,0,0,0
Luxembourg,2020-02-11,0,0,0
Luxembourg,2020-02-12,0,0,0
Luxembourg,2020-02-13,0,0,0
Luxembourg,2020-02-14,0,0,0
Luxembourg,2020-02-15,0,0,0
Luxembourg,2020-02-16,0,0,0
Luxembourg,2020-02-17,0,0,0
Luxembourg,2020-02-18,0,0,0
Luxembourg,2020-02-19,0,0,0
Luxembourg,2020-02-20,0,0,0
Luxembourg,2020-02-21,0,0,0
Luxembourg,2020-02-22,0,0,0
Luxembourg,2020-02-23,0,0,0
Luxembourg,2020-02-24,0,0,0
Luxembourg,2020-02-25,0,0,0
Luxembourg,2020-02-26,0,0,0
Luxembourg,2020-02-27,0,0,0
Luxembourg,2020-02-28,0,0,0
Luxembourg,2020-02-29,1,0,0
Macau,2020-01-22,1,0,0
Macau,2020-01-23,2,0,0
Macau,2020-01-24,2,0,0
Macau,2020-01-25,2,0,0
Macau,2020-01-26,5,0,0
Macau,2020-01-27,6,0,0
Macau,2020-01-28,7,0,0
Macau,2020-01-29,7,0,0
Macau,2020-01-30,7,0,0
Macau,2020-01-31,7,0,0
Macau,2020-02-01,7,0,0
Macau,2020-02-02,8,0,0
Macau,2020-02-03,8,0,0
Macau,2020-02-04,10,0,0
Macau,2020-02-05,10,0,0
Macau,2020-02-06,10,0,1
Macau,2020-02-07,10,0,1
Macau,2020-02-08,10,0,1
Macau,2020-02-09,10,0,1
Macau,2020-02-10,10,0,1
Macau,2020-02-11,10,0,1
Macau,2020-02-12,10,0,2
Macau,2020-02-13,10,0,3
Macau,2020-02-14,10,0,3
Macau,2020-02-15,10,0,3
Macau,2020-02-16,10,0,5
Macau,2020-02-17,10,0,5
Macau,2020-02-18,10,0,5
Macau,2020-02-19,10,0,5
Macau,2020-02-20,10,0,6
Macau,2020-02-21,10,0,6
Macau,2020-02-22,10,0,6
Macau,2020-02-23,10,0,6
Macau,2020-02-24,10,0,6
Macau,2020-02-25,10,0,7
Macau,2020-02-26,10,0,7
Macau,2020-02-27,10,0,8
Macau,2020-02-28,10,0,8
Macau,2020-02-29,10,0,8
Malaysia,2020-01-22,0,0,0
Malaysia,2020-01-23,0,0,0
Malaysia,2020-01-24,0,0,0
Malaysia,2020-01-25,3,0,0
Malaysia,2020-01-26,4,0,0
Malaysia,2020-01-27,4,0,0
Malaysia,2020-01-28,4,0,0
Malaysia,2020-01-29,7,0,0
Malaysia,2020-01-30,8,0,0
Malaysia,2020-01-31,8,0,0
Malaysia,2020-02-01,8,0,0
Malaysia,2020-02-02,8,0,0
Malaysia,2020-02-03,8,0,0
Malaysia,2020-02-04,10,0,0
Malaysia,2020-02-05,12,0,0
Malaysia,2020-02-06,12,0,0
Malaysia,2020-02-07,12,0,1
Malaysia,2020-02-08,16,0,1
Malaysia,2020-02-09,16,0,1
Malaysia,2020-02-10,18,0,1
